name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Amycolatopsis sp. AA4	1896961	S	45	11	56	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	44	5	49	0.00000
Amycolatopsis sp. BJA-103	1911175	S	36	7	43	0.00000
Amycolatopsis sp. 4-36	715475	S	27	6	33	0.00000
Amycolatopsis sp. Hca4	2742131	S	26	6	32	0.00000
Amycolatopsis sp. EV170708-02-1	2919322	S	26	13	39	0.00000
Amycolatopsis sp. CA-230715	2745196	S	24	1	25	0.00000
Amycolatopsis sp. TNS106	2861750	S	20	7	27	0.00000
Amycolatopsis sp. DSM 110486	2865832	S	18	5	23	0.00000
Amycolatopsis sp. DG1A-15b	3052846	S	14	5	19	0.00000
Amycolatopsis sp. QT-25	3034022	S	12	2	14	0.00000
Amycolatopsis sp. FU40	2914159	S	10	2	12	0.00000
Amycolatopsis albispora	1804986	S	137	26	163	0.00001
Amycolatopsis keratiniphila	129921	S	53	23	76	0.00001
Amycolatopsis japonica	208439	S	38	18	56	0.00000
Amycolatopsis mediterranei	33910	S	27	7	34	0.00000
Amycolatopsis methanolica	1814	S	25	3	28	0.00000
Amycolatopsis acidiphila	715473	S	24	1	25	0.00000
Amycolatopsis aidingensis	2842453	S	24	1	25	0.00000
Amycolatopsis roodepoortensis	700274	S	13	4	17	0.00000
Amycolatopsis thermalba	944492	S	11	1	12	0.00000
Pseudonocardia sp. HH130630-07	1690815	S	30	14	44	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	27	1	28	0.00000
Pseudonocardia sp. HH130629-09	1641402	S	20	14	34	0.00000
Pseudonocardia sp. AL041005-10	445576	S	19	7	26	0.00000
Pseudonocardia broussonetiae	2736640	S	96	7	103	0.00001
Pseudonocardia abyssalis	2792008	S	56	5	61	0.00000
Pseudonocardia petroleophila	37331	S	51	5	56	0.00000
Pseudonocardia autotrophica	2074	S	24	1	25	0.00000
Pseudonocardia dioxanivorans	240495	S	11	0	11	0.00000
Saccharopolyspora erythraea	1836	S	150	14	164	0.00001
Saccharopolyspora gregorii	33914	S	34	5	39	0.00000
Saccharopolyspora rosea	524884	S	30	3	33	0.00000
Saccharopolyspora spinosa	60894	S	12	8	20	0.00000
Kutzneria chonburiensis	1483604	S	110	14	124	0.00001
Kutzneria sp. CA-103260	2802641	S	44	5	49	0.00000
Kutzneria albida	43357	S	43	3	46	0.00000
Kutzneria buriramensis	1045776	S	10	1	11	0.00000
Saccharothrix espanaensis	103731	S	66	19	85	0.00001
Saccharothrix syringae	103733	S	49	16	65	0.00000
Saccharothrix sp. 6-C	2781735	S	35	13	48	0.00000
Saccharomonospora xinjiangensis	75294	S	62	3	65	0.00000
Saccharomonospora cyanea	40989	S	18	1	19	0.00000
Saccharomonospora marina	632569	S	18	1	19	0.00000
Saccharomonospora azurea	40988	S	12	0	12	0.00000
Kibdelosporangium phytohabitans	860235	S	108	5	113	0.00001
Crossiella sp. CA-258035	2981138	S	108	9	117	0.00001
Actinosynnema mirum	40567	S	24	79	103	0.00001
Lentzea guizhouensis	1586287	S	61	5	66	0.00000
Lentzea sp. HUAS12	2951806	S	15	1	16	0.00000
Umezawaea sp. Da 62-37	3075927	S	70	6	76	0.00001
Actinokineospora sp. UTMC 2448	2268449	S	50	5	55	0.00000
Actinoalloteichus hymeniacidonis	340345	S	13	22	35	0.00000
Allokutzneria albata	211114	S	32	2	34	0.00000
Prauserella marina	530584	S	25	1	26	0.00000
Alloactinosynnema sp. L-07	1653480	S	18	1	19	0.00000
Allosaccharopolyspora coralli	2665642	S	12	0	12	0.00000
Micromonospora sp. WMMD812	3015152	S	39	14	53	0.00000
Micromonospora sp. WMMD882	3015151	S	26	12	38	0.00000
Micromonospora sp. HUAS 3	3028804	S	19	8	27	0.00000
Micromonospora sp. WMMC415	2675222	S	17	6	23	0.00000
Micromonospora sp. HUAS LYJ1	3061626	S	15	45	60	0.00000
Verrucosispora sp. WMMD573	3015149	S	15	31	46	0.00000
Micromonospora sp. NBRC 110009	3061627	S	13	6	19	0.00000
Verrucosispora sp. NA02020	2742132	S	13	5	18	0.00000
Micromonospora chokoriensis	356851	S	76	27	103	0.00001
Micromonospora halotolerans	709879	S	66	28	94	0.00001
Micromonospora echinofusca	47858	S	48	12	60	0.00000
Micromonospora maris	1003110	S	44	7	51	0.00000
Micromonospora coxensis	356852	S	35	11	46	0.00000
Micromonospora craniellae	2294034	S	34	8	42	0.00000
Micromonospora purpureochromogenes	47872	S	33	10	43	0.00000
Micromonospora profundi	1420889	S	30	5	35	0.00000
Micromonospora echinaurantiaca	47857	S	27	8	35	0.00000
Micromonospora siamensis	299152	S	23	6	29	0.00000
Micromonospora coriariae	285665	S	22	5	27	0.00000
Micromonospora ferruginea	2749844	S	22	10	32	0.00000
Micromonospora inositola	47865	S	21	6	27	0.00000
Micromonospora chalcea	1874	S	17	76	93	0.00001
Micromonospora krabiensis	307121	S	15	3	18	0.00000
Micromonospora viridifaciens	1881	S	13	3	16	0.00000
Micromonospora tulbaghiae	479978	S	11	11	22	0.00000
Micromonospora narathiwatensis	299146	S	10	3	13	0.00000
Micromonospora echinospora	1877	S	10	2	12	0.00000
Actinoplanes derwentensis	113562	S	172	27	199	0.00001
Actinoplanes sp. L3-i22	2836373	S	42	36	78	0.00001
Actinoplanes sp. NRRL 3884	3040509	S	20	27	47	0.00000
Actinoplanes sp. OR16	946334	S	15	7	22	0.00000
Actinoplanes sp. N902-109	649831	S	10	2	12	0.00000
Actinoplanes friuliensis	196914	S	71	8	79	0.00001
Actinoplanes sichuanensis	512349	S	28	5	33	0.00000
Actinoplanes missouriensis	1866	S	25	8	33	0.00000
Actinoplanes teichomyceticus	1867	S	24	10	34	0.00000
Actinoplanes ianthinogenes	122358	S	21	12	33	0.00000
Dactylosporangium fulvum	53359	S	89	27	116	0.00001
Dactylosporangium aurantiacum	35754	S	35	3	38	0.00000
Dactylosporangium vinaceum	53362	S	19	44	63	0.00000
Couchioplanes caeruleus	56438	S	163	23	186	0.00001
Phytohabitans flavus	1076124	S	105	7	112	0.00001
Phytohabitans suffuscus	624315	S	18	1	19	0.00000
Actinocatenispora sera	390989	S	49	28	77	0.00001
Actinocatenispora thailandica	227318	S	11	6	17	0.00000
Catellatospora sp. IY07-71	2728827	S	81	6	87	0.00001
Plantactinospora sp. KBS50	2024580	S	41	32	73	0.00001
Solwaraspora sp. WMMD937	3016090	S	14	25	39	0.00000
Solwaraspora sp. WMMA2056	3015161	S	10	11	21	0.00000
Salinispora tropica	168695	S	20	2	22	0.00000
Polymorphospora rubra	338584	S	16	2	18	0.00000
Natronosporangium hydrolyticum	2811111	S	12	0	12	0.00000
Nocardiopsis gilva	280236	S	69	9	78	0.00001
Nocardiopsis alba	53437	S	32	14	46	0.00000
Nocardiopsis exhalans	163604	S	23	9	32	0.00000
Nocardiopsis dassonvillei	2014	S	13	135	148	0.00001
Streptomonospora nanhaiensis	1323731	S	73	30	103	0.00001
Streptomonospora litoralis	2498135	S	15	1	16	0.00000
Thermobifida fusca	2021	S	55	2	57	0.00000
Thermobifida halotolerans	483545	S	17	1	18	0.00000
Thermobifida alba	53522	S	12	1	13	0.00000
Spiractinospora alimapuensis	2820884	S	31	0	31	0.00000
Actinomadura madurae	1993	S	137	29	166	0.00001
Actinomadura verrucosospora	46165	S	101	18	119	0.00001
Actinomadura sp. WMMB 499	1219491	S	39	4	43	0.00000
Actinomadura sp. NAK00032	2742128	S	24	4	28	0.00000
Actinomadura sp. WMMA1423	2591108	S	23	4	27	0.00000
Actinomadura graeca	2750812	S	38	4	42	0.00000
Thermomonospora curvata	2020	S	43	2	45	0.00000
Thermomonospora amylolytica	1411117	S	33	2	35	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	72	9	81	0.00001
Nonomuraea coxensis	404386	S	62	6	68	0.00001
Nonomuraea gerenzanensis	93944	S	44	5	49	0.00000
Nonomuraea phyllanthi	2219224	S	38	2	40	0.00000
Streptosporangium sp. 'caverna'	2202249	S	110	6	116	0.00001
Streptosporangium roseum	2001	S	35	2	37	0.00000
Thermobispora bispora	2006	S	11	0	11	0.00000
Jiangella alkaliphila	419479	S	220	11	231	0.00002
Jiangella sp. DSM 45060	1798224	S	59	3	62	0.00000
Modestobacter sp. L9-4	2851567	S	26	31	57	0.00000
Modestobacter marinus	477641	S	24	25	49	0.00000
Blastococcus saxobsidens	138336	S	62	30	92	0.00001
Geodermatophilus sp. DSM 44513	1528104	S	20	13	33	0.00000
Geodermatophilus obscurus	1861	S	18	10	28	0.00000
Frankia sp. ArI3	1858	S	48	7	55	0.00000
Frankia sp. QA3	710111	S	11	1	12	0.00000
Frankia casuarinae	106370	S	17	0	17	0.00000
Frankia alni	1859	S	14	2	16	0.00000
Pseudofrankia inefficax	298654	S	43	0	43	0.00000
Stackebrandtia nassauensis	283811	S	100	1	101	0.00001
Natronoglycomyces albus	2811108	S	45	0	45	0.00000
Nakamurella multipartita	53461	S	79	2	81	0.00001
Nakamurella sp. PAMC28650	2762325	S	26	0	26	0.00000
Nakamurella antarctica	1902245	S	11	0	11	0.00000
Catenulispora acidiphila	304895	S	78	1	79	0.00001
Epidermidibacterium keratini	1891644	S	75	3	78	0.00001
Candidatus Planktophila lacus	1884913	S	31	3	34	0.00000
Kineococcus radiotolerans	131568	S	36	1	37	0.00000
Jatrophihabitans sp. SB3-54	2944128	S	15	0	15	0.00000
Jatrophihabitans telluris	2038343	S	12	0	12	0.00000
Acidothermus cellulolyticus	28049	S	17	0	17	0.00000
Actinopolyspora erythraea	414996	S	16	0	16	0.00000
Collinsella aerofaciens	74426	S	29044	2293	31337	0.00236
Collinsella stercoris	147206	S	618	23	641	0.00005
Collinsella sp. zg1085	2844380	S	110	0	110	0.00001
Coriobacterium glomerans	33871	S	135	1	136	0.00001
Olsenella timonensis	1805478	S	485	123	608	0.00005
Olsenella uli	133926	S	234	53	287	0.00002
Olsenella sp. oral taxon 807	712411	S	192	23	215	0.00002
Parolsenella massiliensis	1871022	S	431	128	559	0.00004
Parolsenella catena	2003188	S	298	101	399	0.00003
Parafannyhessea umbonata	604330	S	482	76	558	0.00004
Thermophilibacter immobilis	2779519	S	365	51	416	0.00003
Atopobium sp. oral taxon 416	712157	S	248	8	256	0.00002
Leptogranulimonas caecicola	2894156	S	216	9	225	0.00002
Lancefieldella sp. Marseille-Q7238	3022127	S	102	2	104	0.00001
Lancefieldella parvula	1382	S	95	2	97	0.00001
Fannyhessea vaginae	82135	S	28	1	29	0.00000
Adlercreutzia hattorii	2707299	S	2476	1091	3567	0.00027
Adlercreutzia equolifaciens	446660	S	1181	283	1464	0.00011
Eggerthella lenta	84112	S	2338	917	3255	0.00025
Eggerthella sp. YY7918	502558	S	165	23	188	0.00001
Eggerthella guodeyinii	2690837	S	151	24	175	0.00001
Gordonibacter urolithinfaciens	1335613	S	1198	368	1566	0.00012
Gordonibacter pamelaeae	471189	S	598	265	863	0.00007
Slackia heliotrinireducens	84110	S	614	7	621	0.00005
Berryella intestinalis	1531429	S	192	35	227	0.00002
Berryella wangjianweii	2734634	S	125	11	136	0.00001
Raoultibacter timonensis	1907662	S	286	7	293	0.00002
Arabiibacter massiliensis	1870985	S	239	27	266	0.00002
Denitrobacterium detoxificans	79604	S	194	8	202	0.00002
Xiamenia xianingshaonis	2682776	S	152	4	156	0.00001
Phoenicibacter congonensis	1944646	S	40	2	42	0.00000
Cryptobacterium curtum	84163	S	29	0	29	0.00000
Conexibacter woesei	191495	S	202	52	254	0.00002
Conexibacter sp. DBS9H8	2937801	S	35	2	37	0.00000
Conexibacter sp. SYSU D00693	2812560	S	34	19	53	0.00000
Conexibacter sp. S30A1	2937800	S	29	1	30	0.00000
Baekduia soli	496014	S	57	24	81	0.00001
Baekduia alba	2997333	S	55	22	77	0.00001
Capillimicrobium parvum	2884022	S	56	19	75	0.00001
Paraconexibacter antarcticus	2949664	S	18	6	24	0.00000
Miltoncostaea marina	2843215	S	72	4	76	0.00001
Thermoleophilum album	29539	S	33	0	33	0.00000
Rubrobacter marinus	2653852	S	196	18	214	0.00002
Rubrobacter xylanophilus	49319	S	190	15	205	0.00002
Rubrobacter radiotolerans	42256	S	34	4	38	0.00000
Rubrobacter indicoceani	2051957	S	25	2	27	0.00000
Iamia majanohamensis	467976	S	79	4	83	0.00001
Iamia sp. SCSIO 61187	2722752	S	72	3	75	0.00001
Actinomarinicola tropica	2789776	S	53	3	56	0.00000
Dermatobacter hominis	2884263	S	52	2	54	0.00000
Aquihabitans sp. G128	2849779	S	34	2	36	0.00000
Acidimicrobium ferrooxidans	53635	S	20	0	20	0.00000
Ilumatobacter coccineus	467094	S	19	0	19	0.00000
Euzebya pacifica	1608957	S	236	4	240	0.00002
Egibacter rhizosphaerae	1670831	S	37	0	37	0.00000
Egicoccus halophilus	1670830	S	13	0	13	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	111	15	126	0.00001
Synechococcus sp. CCFWC 502	2978474	S	99	154	253	0.00002
Synechococcus sp. RSCCF101	2511069	S	78	11	89	0.00001
Synechococcus sp. CBW1108	1353147	S	71	9	80	0.00001
Synechococcus sp. PROS-U-1	1400866	S	70	8	78	0.00001
Synechococcus sp. CBW1004	1353136	S	39	5	44	0.00000
Synechococcus sp. RS9909	221352	S	32	7	39	0.00000
Synechococcus sp. BMK-MC-1	1442551	S	32	6	38	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	29	3	32	0.00000
Synechococcus sp. PCC 7336	195250	S	26	1	27	0.00000
Synechococcus sp. BIOS-E4-1	1400864	S	26	2	28	0.00000
Synechococcus sp. CC9605	110662	S	25	9	34	0.00000
Synechococcus sp. HK01-R	2751171	S	17	1	18	0.00000
Synechococcus sp. A18-25c	1866938	S	17	43	60	0.00000
Synechococcus sp. MEDNS5	1442554	S	17	3	20	0.00000
Synechococcus sp. LTW-R	2751170	S	16	3	19	0.00000
Synechococcus sp. Minos11	221341	S	14	1	15	0.00000
Synechococcus sp. WH 8101	59932	S	14	2	16	0.00000
Synechococcus sp. NB0720_010	2907159	S	13	2	15	0.00000
Synechococcus sp. KORDI-100	1280380	S	12	0	12	0.00000
Synechococcus sp. WH 8020	32052	S	11	1	12	0.00000
Synechococcus sp. LA31	2741953	S	11	7	18	0.00000
Synechococcus sp. CC9902	316279	S	11	1	12	0.00000
Synechococcus sp. CBW1107	2789857	S	10	6	16	0.00000
Synechococcus sp. KORDI-52	585425	S	10	1	11	0.00000
Synechococcus elongatus	32046	S	23	0	23	0.00000
Cyanobium sp. NIES-981	1851505	S	84	21	105	0.00001
Cyanobium sp. NS01	261284	S	13	3	16	0.00000
Cyanobium gracile	59930	S	54	8	62	0.00000
Cyanobium usitatum	2304190	S	11	1	12	0.00000
Parasynechococcus marenigrum	2881428	S	59	30	89	0.00001
Prochlorococcus marinus	1219	S	20	2	22	0.00000
Prochlorococcus sp. MIT 1341	3096221	S	14	0	14	0.00000
Geitlerinema sp. PCC 7407	1173025	S	282	71	353	0.00003
Calothrix sp. PCC 7507	99598	S	79	21	100	0.00001
Calothrix sp. PCC 6303	1170562	S	12	1	13	0.00000
Nostoc sp. UHCC 0870	2914041	S	21	30	51	0.00000
Leptolyngbya sp. 7M	2812896	S	51	3	54	0.00000
Leptolyngbya sp. BL0902	1115757	S	25	4	29	0.00000
Leptothermofonsia sichuanensis	2917832	S	56	16	72	0.00001
Kovacikia minuta	2931930	S	51	8	59	0.00000
Trichocoleus desertorum	1481672	S	14	3	17	0.00000
Trichothermofontia sichuanensis	3045816	S	10	1	11	0.00000
Picosynechococcus sp. PCC 7003	374981	S	49	54	103	0.00001
Gloeobacter kilaueensis	1416614	S	41	2	43	0.00000
Gloeobacter violaceus	33072	S	33	29	62	0.00000
Gloeobacter morelensis	2907343	S	11	8	19	0.00000
Anthocerotibacter panamensis	2857077	S	11	0	11	0.00000
Halomicronema hongdechloris	1209493	S	32	3	35	0.00000
Nodosilinea sp. E11	3037479	S	13	3	16	0.00000
Gloeomargarita lithophora	1188228	S	25	2	27	0.00000
Pseudanabaena galeata	1112103	S	14	2	16	0.00000
Deinococcus radiopugnans	57497	S	198	39	237	0.00002
Deinococcus sp. KNUC1210	2917691	S	57	1	58	0.00000
Deinococcus sp. NW-56	2080419	S	44	6	50	0.00000
Deinococcus sp. AB2017081	3093660	S	30	3	33	0.00000
Deinococcus sp. AJ005	2652443	S	28	2	30	0.00000
Deinococcus sp. QL22	2939437	S	26	2	28	0.00000
Deinococcus irradiatisoli	2202254	S	112	14	126	0.00001
Deinococcus wulumuqiensis	980427	S	91	31	122	0.00001
Deinococcus maricopensis	309887	S	83	5	88	0.00001
Deinococcus geothermalis	68909	S	66	12	78	0.00001
Deinococcus metallilatus	1211322	S	53	9	62	0.00000
Deinococcus deserti	310783	S	52	3	55	0.00000
Deinococcus soli (ex Cha et al. 2016)	1309411	S	43	42	85	0.00001
Deinococcus aquaticus	328692	S	30	5	35	0.00000
Deinococcus rubellus	1889240	S	25	2	27	0.00000
Deinococcus radiophilus	32062	S	23	5	28	0.00000
Deinococcus ficus	317577	S	23	2	25	0.00000
Deinococcus radiodurans	1299	S	21	6	27	0.00000
Deinococcus proteolyticus	55148	S	20	5	25	0.00000
Deinococcus taeanensis	2737050	S	17	1	18	0.00000
Deinococcus gobiensis	502394	S	17	2	19	0.00000
Deinococcus puniceus	1182568	S	14	3	17	0.00000
Deinococcus aetherius	200252	S	14	1	15	0.00000
Deinococcus psychrotolerans	2489213	S	12	0	12	0.00000
Thermus brockianus	56956	S	81	18	99	0.00001
Thermus thermophilus	274	S	35	31	66	0.00000
Thermus oshimai	56957	S	33	7	40	0.00000
Thermus aquaticus	271	S	32	6	38	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	19	4	23	0.00000
Thermus parvatiensis	456163	S	16	94	110	0.00001
Thermus caldilimi	2483360	S	15	9	24	0.00000
Oceanithermus profundus	187137	S	56	2	58	0.00000
Meiothermus ruber	277	S	26	9	35	0.00000
Meiothermus taiwanensis	172827	S	18	6	24	0.00000
Marinithermus hydrothermalis	186192	S	27	2	29	0.00000
Allomeiothermus silvanus	52022	S	12	2	14	0.00000
Truepera radiovictrix	332249	S	41	0	41	0.00000
Roseiflexus castenholzii	120962	S	181	9	190	0.00001
Roseiflexus sp. RS-1	357808	S	46	2	48	0.00000
Chloroflexus aurantiacus	1108	S	57	6	63	0.00000
Pelolinea submarina	913107	S	82	0	82	0.00001
Anaerolinea thermophila	167964	S	56	0	56	0.00000
Brevefilum fermentans	1986204	S	26	0	26	0.00000
Dehalococcoides mccartyi	61435	S	33	36	69	0.00001
Dehalogenimonas formicexedens	1839801	S	33	0	33	0.00000
Dehalogenimonas etheniformans	1536648	S	16	0	16	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	58	1	59	0.00000
Tepidiforma flava	3004094	S	58	1	59	0.00000
Candidatus Promineifilum breve	1806508	S	69	0	69	0.00001
Ktedonosporobacter rubrisoli	2509675	S	60	0	60	0.00000
Caldilinea aerophila	133453	S	50	0	50	0.00000
Thermoflexus hugenholtzii	1495650	S	41	0	41	0.00000
Phototrophicus methaneseepsis	2710758	S	23	0	23	0.00000
Thermobaculum terrenum	166501	S	21	0	21	0.00000
Candidatus Mycoplasma mahonii	3004105	S	42	2	44	0.00000
Mycoplasma putrefaciens	2123	S	36	10	46	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	10	0	10	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	34	0	34	0.00000
Spiroplasma sp. SV19	2570468	S	15	9	24	0.00000
Spiroplasma taiwanense	2145	S	16	6	22	0.00000
Spiroplasma culicicola	216935	S	14	5	19	0.00000
Mesoplasma chauliocola	216427	S	16	7	23	0.00000
Acholeplasma laidlawii	2148	S	12	8	20	0.00000
Alteracholeplasma palmae	38986	S	10	6	16	0.00000
Mycoplasmopsis cynos	171284	S	25	14	39	0.00000
Capsulimonas corticalis	2219043	S	145	3	148	0.00001
Fimbriimonas ginsengisoli	1005039	S	19	2	21	0.00000
Sphaerobacter thermophilus	2057	S	57	0	57	0.00000
Thermomicrobium roseum	500	S	42	0	42	0.00000
Vulcanimicrobium alpinum	3016050	S	54	0	54	0.00000
Alistipes shahii	328814	S	655395	161011	816406	0.06152
Alistipes communis	2585118	S	439226	58960	498186	0.03754
Alistipes finegoldii	214856	S	372531	150947	523478	0.03944
Alistipes onderdonkii	328813	S	138456	40242	178698	0.01346
Alistipes senegalensis	1288121	S	107463	13928	121391	0.00915
Alistipes sp. dk3624	2662363	S	31243	2424	33667	0.00254
Alistipes dispar	2585119	S	24754	3255	28009	0.00211
Alistipes megaguti	2364787	S	13963	1676	15639	0.00118
Alistipes indistinctus	626932	S	11503	689	12192	0.00092
uncultured Alistipes sp.	538949	S	11492	368	11860	0.00089
Alistipes ihumii	1470347	S	3261	41	3302	0.00025
uncultured Acetobacteroides sp.	1760811	S	84	0	84	0.00001
Bacteroides uniformis	820	S	498153	559333	1057486	0.07968
Bacteroides eggerthii	28111	S	297764	118112	415876	0.03134
Bacteroides faecis	674529	S	44081	16278	60359	0.00455
Bacteroides xylanisolvens	371601	S	34607	138854	173461	0.01307
Bacteroides ovatus	28116	S	22729	54227	76956	0.00580
Bacteroides thetaiotaomicron	818	S	20790	5410	26200	0.00197
Bacteroides fragilis	817	S	20207	20363	40570	0.00306
Bacteroides caccae	47678	S	15492	5147	20639	0.00156
Bacteroides stercoris	46506	S	13740	5405	19145	0.00144
Bacteroides sp. A1C1	2528203	S	1848	9258	11106	0.00084
Bacteroides sp. M10	2763022	S	1594	1182	2776	0.00021
Bacteroides sp. HF-162	2785531	S	1490	12159	13649	0.00103
Bacteroides sp. CACC 737	2755405	S	1399	5592	6991	0.00053
Bacteroides sp. DH3716P	2847299	S	989	8548	9537	0.00072
Bacteroides sp. D2	556259	S	291	314	605	0.00005
Bacteroides sp.	29523	S	134	245	379	0.00003
Bacteroides sp. PHL 2737	2162637	S	64	18664	18728	0.00141
Bacteroides sp. ZJ-18	2709390	S	42	207	249	0.00002
Bacteroides sp. BFG-637	2972764	S	40	2823	2863	0.00022
Bacteroides salyersiae	291644	S	4380	678	5058	0.00038
Bacteroides nordii	291645	S	3664	375	4039	0.00030
Bacteroides cellulosilyticus	246787	S	3116	1560	4676	0.00035
Bacteroides caecimuris	1796613	S	1956	903	2859	0.00022
Bacteroides zhangwenhongii	2650157	S	1468	821	2289	0.00017
Bacteroides humanifaecis	2792859	S	1241	8407	9648	0.00073
uncultured Bacteroides sp.	162156	S	661	7	668	0.00005
Bacteroides zoogleoformans	28119	S	631	132	763	0.00006
Bacteroides helcogenes	290053	S	630	19	649	0.00005
Bacteroides finegoldii	338188	S	621	395	1016	0.00008
Bacteroides faecium	2715212	S	616	29	645	0.00005
Bacteroides heparinolyticus	28113	S	374	65	439	0.00003
Bacteroides intestinalis	329854	S	334	33	367	0.00003
Bacteroides luhongzhouii	2650158	S	255	61	316	0.00002
Bacteroides coprosuis	151276	S	133	3	136	0.00001
Bacteroides graminisolvens	477666	S	93	0	93	0.00001
Phocaeicola vulgatus	821	S	123121	75974	199095	0.01500
Phocaeicola dorei	357276	S	84825	50670	135495	0.01021
Phocaeicola coprophilus	387090	S	42124	15651	57775	0.00435
Phocaeicola salanitronis	376805	S	10610	894	11504	0.00087
Paraprevotella clara	454154	S	182531	29548	212079	0.01598
Paraprevotella xylaniphila	454155	S	30869	8132	39001	0.00294
Segatella copri	165179	S	68058	6532	74590	0.00562
Segatella hominis	2518605	S	4529	992	5521	0.00042
Segatella oris	28135	S	318	25	343	0.00003
Segatella bryantii	77095	S	193	519	712	0.00005
Segatella baroniae	305719	S	16	79	95	0.00001
Prevotella sp. Rep29	2691580	S	650	78	728	0.00005
Prevotella sp. E13-17	2913616	S	550	301	851	0.00006
Prevotella sp. oral taxon 475	712471	S	540	94	634	0.00005
Prevotella sp. E9-3	2913621	S	475	227	702	0.00005
Prevotella sp. E2-28	2913620	S	333	139	472	0.00004
Prevotella sp. E15-22	2937774	S	231	124	355	0.00003
Prevotella sp. oral taxon 299	652716	S	178	61	239	0.00002
Prevotella dentalis	52227	S	1101	346	1447	0.00011
Prevotella denticola	28129	S	750	1058	1808	0.00014
Prevotella communis	2913614	S	744	160	904	0.00007
Prevotella corporis	28128	S	517	174	691	0.00005
Prevotella intermedia	28131	S	472	604	1076	0.00008
Prevotella melaninogenica	28132	S	433	556	989	0.00007
Prevotella nigrescens	28133	S	414	753	1167	0.00009
Prevotella herbatica	2801997	S	348	4	352	0.00003
Prevotella multiformis	282402	S	253	517	770	0.00006
Prevotella bivia	28125	S	238	84	322	0.00002
Prevotella fusca	589436	S	217	199	416	0.00003
Prevotella jejuni	1177574	S	168	284	452	0.00003
Prevotella histicola	470565	S	138	72	210	0.00002
Prevotella veroralis	28137	S	119	104	223	0.00002
Prevotella scopos	589437	S	18	39	57	0.00000
Hoylesella enoeca	76123	S	661	85	746	0.00006
Hoylesella buccalis	28127	S	541	16317	16858	0.00127
Xylanibacter ruminicola	839	S	499	8	507	0.00004
Pseudoprevotella muciniphila	2133944	S	290	3	293	0.00002
Parabacteroides merdae	46503	S	85316	43856	129172	0.00973
Parabacteroides distasonis	823	S	71963	108329	180292	0.01358
Parabacteroides goldsteinii	328812	S	6304	928	7232	0.00054
