name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
uncultured Desulfobacter sp.	240139	S	35	0	35	0.00000
Desulfobacter hydrogenophilus	2291	S	13	0	13	0.00000
Desulfobacula toluolica	28223	S	35	0	35	0.00000
Desulforapulum autotrophicum	2296	S	19	0	19	0.00000
Desulfococcus multivorans	897	S	75	4	79	0.00000
Desulfatibacillum aliphaticivorans	218208	S	26	0	26	0.00000
Desulfoluna limicola	2810562	S	23	0	23	0.00000
Desulfosudis oleivorans	181663	S	22	0	22	0.00000
uncultured Desulfobulbus sp.	239745	S	104	2	106	0.00001
Desulfobulbus oralis	1986146	S	74	7	81	0.00001
Desulfobulbus propionicus	894	S	27	0	27	0.00000
Desulfurivibrio alkaliphilus	427923	S	32	0	32	0.00000
Desulfogranum marinum	453220	S	29	0	29	0.00000
Desulfofustis limnaeus	2740163	S	63	0	63	0.00000
Desulfotalea psychrophila	84980	S	18	0	18	0.00000
Desulfoglaeba alkanexedens	361111	S	186	2	188	0.00001
Syntrophobacter fumaroxidans	119484	S	46	8	54	0.00000
Syntrophus aciditrophicus	316277	S	48	0	48	0.00000
Desulfarculus baarsii	453230	S	34	10	44	0.00000
Desulfomonile tiedjei	2358	S	33	0	33	0.00000
Campylobacter jejuni	197	S	74	682	756	0.00005
Campylobacter vulpis	1655500	S	66	19	85	0.00001
Campylobacter coli	195	S	65	76	141	0.00001
Campylobacter concisus	199	S	27	0	27	0.00000
Campylobacter showae	204	S	22	2	24	0.00000
Campylobacter insulaenigrae	260714	S	14	1	15	0.00000
Campylobacter ureolyticus	827	S	13	0	13	0.00000
Sulfurimonas paralvinellae	317658	S	89	2	91	0.00001
Aliarcobacter butzleri	28197	S	11	4	15	0.00000
Halarcobacter anaerophilus	877500	S	21	1	22	0.00000
Helicobacter pylori	210	S	30	26	56	0.00000
Hydrogenimonas cancrithermarum	2993563	S	44	0	44	0.00000
Sulfurospirillum diekertiae	1854492	S	26	0	26	0.00000
Sulfurovum lithotrophicum	206403	S	15	0	15	0.00000
Treponema sp. OMZ 788	2563664	S	20	240	260	0.00002
Treponema peruense	2787628	S	119	4	123	0.00001
Treponema primitia	88058	S	62	2	64	0.00000
Treponema socranskii	53419	S	32	11	43	0.00000
Treponema parvum	138851	S	30	1	31	0.00000
Treponema succinifaciens	167	S	19	0	19	0.00000
Treponema phagedenis	162	S	15	0	15	0.00000
Treponema vincentii	69710	S	11	23	34	0.00000
Treponema medium	58231	S	10	15	25	0.00000
Sphaerochaeta globosa	1131703	S	83	45	128	0.00001
uncultured Sphaerochaeta sp.	886478	S	38	6	44	0.00000
Parasphaerochaeta coccoides	273376	S	14	0	14	0.00000
Marispirochaeta aestuarii	1963862	S	59	0	59	0.00000
Marispirochaeta sp.	2038653	S	28	0	28	0.00000
Spirochaeta thermophila	154	S	24	0	24	0.00000
Spirochaeta africana	46355	S	11	0	11	0.00000
Breznakiella homolactica	2798577	S	13	0	13	0.00000
Leptospira santarosai	28183	S	95	34	129	0.00001
Leptospira kirschneri	29507	S	28	54	82	0.00001
Turneriella parva	29510	S	41	0	41	0.00000
Myxococcus hansupus	1297742	S	31	5	36	0.00000
Myxococcus landrumus	2813577	S	21	4	25	0.00000
Myxococcus xanthus	34	S	15	24	39	0.00000
Myxococcus stipitatus	83455	S	10	1	11	0.00000
Corallococcus macrosporus	35	S	19	15	34	0.00000
Corallococcus coralloides	184914	S	15	37	52	0.00000
Pyxidicoccus parkwaysis	2813578	S	40	4	44	0.00000
Anaeromyxobacter oryzae	2918170	S	86	4	90	0.00001
Anaeromyxobacter sp. Fw109-5	404589	S	20	1	21	0.00000
Anaeromyxobacter sp. K	447217	S	15	15	30	0.00000
Anaeromyxobacter dehalogenans	161493	S	34	15	49	0.00000
Anaeromyxobacter paludicola	2918171	S	12	0	12	0.00000
Archangium violaceum	83451	S	51	9	60	0.00000
Archangium gephyra	48	S	27	6	33	0.00000
Melittangium boletus	83453	S	18	3	21	0.00000
Cystobacter fuscus	43	S	16	3	19	0.00000
Stigmatella aurantiaca	41	S	12	1	13	0.00000
Vulgatibacter incomptus	1391653	S	47	2	49	0.00000
Sorangium cellulosum	56	S	153	56	209	0.00001
Chondromyces crocatus	52	S	18	0	18	0.00000
Polyangium aurulentum	2567896	S	17	0	17	0.00000
Sandaracinus amylolyticus	927083	S	52	1	53	0.00000
Labilithrix luteola	1391654	S	16	0	16	0.00000
Nannocystis poenicansa	2995304	S	112	2	114	0.00001
Haliangium ochraceum	80816	S	93	2	95	0.00001
Edaphobacter sp. 12200R-103	2703788	S	102	7	109	0.00001
Granulicella sp. 5B5	1617967	S	27	2	29	0.00000
Granulicella mallensis	940614	S	16	1	17	0.00000
Granulicella tundricola	940615	S	10	0	10	0.00000
Alloacidobacterium dinghuense	2763107	S	41	1	42	0.00000
Acidisarcina polymorpha	2211140	S	27	3	30	0.00000
Terriglobus albidus	1592106	S	15	0	15	0.00000
Acidobacterium capsulatum	33075	S	24	1	25	0.00000
Occallatibacter riparius	1002689	S	15	0	15	0.00000
Paludibaculum fermentans	1473598	S	16	19	35	0.00000
Geothrix sp. 21YS21S-4	3068889	S	40	3	43	0.00000
Geothrix sp. PMB-07	3068640	S	23	1	24	0.00000
Geothrix sp. 21YS21S-2	3068893	S	19	6	25	0.00000
Geothrix sp.	1962974	S	10	1	11	0.00000
Geothrix oryzae	2927975	S	48	4	52	0.00000
Mesoterricola sediminis	2927980	S	56	3	59	0.00000
Mesoterricola silvestris	2927979	S	22	6	28	0.00000
uncultured Holophaga sp.	188475	S	35	1	36	0.00000
Thermotomaculum hydrothermale	981385	S	23	0	23	0.00000
Sulfidibacter corallicola	2818388	S	12	0	12	0.00000
Luteitalea pratensis	1855912	S	59	0	59	0.00000
Luteitalea sp. TBR-22	2802971	S	38	0	38	0.00000
Chloracidobacterium validum	2821543	S	22	0	22	0.00000
Chloracidobacterium sp. D	2821536	S	18	6	24	0.00000
Pyramidobacter sp. YE332	3068894	S	79	50	129	0.00001
Pyramidobacter piscolens	638849	S	74	48	122	0.00001
uncultured Dethiosulfovibrio sp.	185448	S	25	0	25	0.00000
Jonquetella anthropi	428712	S	12	0	12	0.00000
Fretibacterium fastidiosum	651822	S	148	2	150	0.00001
Cloacibacillus porcorum	1197717	S	80	2	82	0.00001
Thermanaerovibrio velox	108007	S	23	0	23	0.00000
Aminomonas paucivorans	81412	S	22	1	23	0.00000
Aminithiophilus ramosus	3029084	S	39	1	40	0.00000
Bdellovibrio bacteriovorus	959	S	217	1	218	0.00001
Micavibrio aeruginosavorus	349221	S	11	0	11	0.00000
Halobacteriovorax marinus	97084	S	19	0	19	0.00000
Fervidobacterium pennivorans	93466	S	137	0	137	0.00001
Marinitoga aeolica	2809031	S	31	2	33	0.00000
Mesotoga infera	1236046	S	10	3	13	0.00000
Leptotrichia sp. oral taxon 221	712362	S	31	61	92	0.00001
Ilyobacter polytropus	167642	S	13	1	14	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	40	14	54	0.00000
Candidatus Babela massiliensis	673862	S	57	0	57	0.00000
Candidatus Nitrospira inopinata	1715989	S	10	0	10	0.00000
Dissulfurispira thermophila	2715679	S	20	0	20	0.00000
Persicimonas caeni	2292766	S	27	0	27	0.00000
Desulfurispirillum indicum	936456	S	11	0	11	0.00000
Nitrospina watsonii	1323948	S	11	0	11	0.00000
Caldithrix abyssi	187145	S	10	0	10	0.00000
Homo sapiens	9606	S	6906	21	6927	0.00043
Halomicrobium urmianum	1586233	S	20	9	29	0.00000
Halomicrobium salinisoli	2878391	S	10	4	14	0.00000
Halosimplex pelagicum	869886	S	18	3	21	0.00000
Haloglomus sp. DT116	3034026	S	11	4	15	0.00000
Halorientalis marina	2931976	S	10	6	16	0.00000
Haloarcula taiwanensis	1932004	S	11	22	33	0.00000
Salinirubellus salinus	1364945	S	13	2	15	0.00000
Halorhabdus sp. BNX81	2980181	S	10	1	11	0.00000
Halobacterium litoreum	2039234	S	32	3	35	0.00000
Halodesulfurarchaeum formicicum	1873524	S	30	1	31	0.00000
Salarchaeum sp. JOR-1	2599399	S	13	2	15	0.00000
Halolamina sp. CBA1230	1853690	S	63	19	82	0.00001
Halorubrum hochsteinianum	2949307	S	29	15	44	0.00000
Salinigranum marinum	1515595	S	11	1	12	0.00000
Haloplanus rubicundus	1547898	S	26	13	39	0.00000
Halobellus limi	699433	S	27	9	36	0.00000
Haloprofundus salilacus	2876190	S	10	0	10	0.00000
Natrinema zhouii	1710539	S	13	5	18	0.00000
Natrinema halophilum	1699371	S	11	1	12	0.00000
Halovivax ruber	387341	S	37	6	43	0.00000
Halopiger xanaduensis	387343	S	24	17	41	0.00000
Natronosalvus halobius	2953746	S	14	3	17	0.00000
Natronobeatus ordinarius	2963433	S	11	6	17	0.00000
Methanofollis liminatans	2201	S	25	1	26	0.00000
Methanoculleus chikugoensis	118126	S	19	3	22	0.00000
uncultured Methanoregula sp.	1005933	S	26	0	26	0.00000
Methanothrix harundinacea	301375	S	33	6	39	0.00000
Methanothrix thermoacetophila	2224	S	22	4	26	0.00000
Methanococcoides methylutens	2226	S	10	0	10	0.00000
Thermococcus guaymasensis	110164	S	13	1	14	0.00000
Acidianus manzaensis	282676	S	43	0	43	0.00000
Pyrobaculum ferrireducens	1104324	S	13	0	13	0.00000
Candidatus Nitrososphaera evergladensis	1459637	S	31	0	31	0.00000
Oengusvirus oengus	2734262	S	1120	15	1135	0.00007
Brigitvirus brigit	2734096	S	691	26	717	0.00004
Burzaovirus coli	2955560	S	40	18	58	0.00000
Burzaovirus faecalis	2955561	S	19	11	30	0.00000
Burzaovirus intestinihominis	2955562	S	15	9	24	0.00000
Afonbuvirus intestinihominis	2955234	S	19	20	39	0.00000
Afonbuvirus faecalis	2955233	S	13	15	28	0.00000
Afonbuvirus coli	2955232	S	10	7	17	0.00000
Canhaevirus hiberniae	2955579	S	14	0	14	0.00000
Rosenblumvirus CSA13	2732597	S	217	3	220	0.00001
Lughvirus lugh	2734248	S	55	213	268	0.00002
Fengtaivirus Axp2	2955887	S	41	0	41	0.00000
Toutatisvirus toutatis	2734150	S	30	751	781	0.00005
Skogvirus Skog	2956463	S	17	4	21	0.00000
Eponavirus epona	2734105	S	15	0	15	0.00000
Taranisvirus taranis	2734146	S	13	194	207	0.00001
Theiavirus salishense	3060737	S	98	0	98	0.00001
Rubivirus ruteetense	2846072	S	81	0	81	0.00001
